<Function 1, scan #1, time 0.010716666467487812>
00-18-B4-C1-00-4C	E7-4A-23-12-C1-BF
raw_mcr	raw_count	mcr_multiplier	count_gain
15534896	0	2	1
15540140	1010	2	1
15545384	0	2	1
15550626	0	2	1
15555870	1508	2	1
15561114	0	2	1
15566358	0	2	1
15571600	15614	2	16
15576844	11513	2	4
15582088	0	2	1
15587330	5604	2	1
15592574	0	2	1
15603060	0	2	1
15608304	1522	2	1
15613548	498	2	1
15618792	4580	2	1
15624034	0	2	1
15629278	0	2	1
15634522	1522	2	1
15639764	0	2	1
15645008	2005	2	1
15650252	0	2	1
15660738	0	2	1
15665982	15317	2	1
15671226	498	2	1
15676468	5604	2	1
15681712	8164	2	1
15686956	4068	2	1
15692198	5092	2	1
15697442	0	2	1
15702686	0	2	1
15707930	1522	2	1
15713172	4082	2	1
15718416	4082	2	1
15723660	6613	2	1
15728902	0	2	1
15744632	0	2	1
15749876	2532	2	1
15755120	0	2	1
15770850	0	2	1
15776094	1010	2	1
15781336	0	2	1
15797066	0	2	1
15802310	1522	2	1
15807554	498	2	1
15812798	31932	2	16
15818040	996	2	1
15823284	2532	2	1
15828528	0	2	1
15833770	4068	2	1
15839014	0	2	1
15859988	0	2	1
15865232	2546	2	1
15870474	3058	2	1
15875718	3556	2	1
15880962	0	2	1
15891448	0	2	1
15896692	6116	2	1
15901936	0	2	1
15907178	3058	2	1
15912422	0	2	1
15928152	0	2	1
15933396	498	2	1
15938638	0	2	1
15943882	7140	2	1
15949126	0	2	1
15954370	1522	2	1
15959612	0	2	1
15975342	0	2	1
15980586	1522	2	1
15985830	2546	2	1
15991072	0	2	1
15996316	1010	2	1
16001560	3044	2	1
16006804	0	2	1
16012046	3570	2	1
16017290	8661	2	1
16022534	1522	2	1
16027776	0	2	1
16053994	0	2	1
16059238	498	2	1
16064480	0	2	1
16069724	1522	2	1
16074968	498	2	1
16080210	0	2	1
16111672	0	2	1
16116914	498	2	1
16122158	0	2	1
16127402	1508	2	1
16132644	0	2	1
16137888	0	2	1
16143132	8676	2	1
16148376	0	2	1
16153618	2034	2	1
16158862	3029	2	1
16164106	0	2	1
16190322	0	2	1
16195566	1010	2	1
16200810	0	2	1
16206052	0	2	1
16211296	2546	2	1
16216540	0	2	1
16221782	0	2	1
16227026	2020	2	1
16232270	0	2	1
16237512	498	2	1
16242756	12757	2	1
16248000	0	2	1
16253244	5077	2	1
16258486	0	2	1
16263730	0	2	1
16268974	1010	2	1
16274216	0	2	1
16321408	0	2	1
16326650	498	2	1
16331894	498	2	1
16337138	0	2	1
16342380	0	2	1
16347624	2546	2	1
16352868	0	2	1
16358112	0	2	1
16363354	1522	2	1
16368598	0	2	1
16373842	0	2	1
16379084	498	2	1
16384328	0	2	1
16389572	0	2	1
16394816	498	2	1
16400058	0	2	1
16405302	0	2	1
16410546	1010	2	1
16415788	0	2	1
16421032	2034	2	1
16426276	1010	2	1
16431518	0	2	1
16436762	0	2	1
16442006	1522	2	1
16447250	2546	2	1
16452492	0	2	1
16457736	0	2	1
16462980	3058	2	1
16468222	0	2	1
16473466	0	2	1
16478710	5092	2	1
16483952	2034	2	1
16489196	0	2	1
16504926	0	2	1
16510170	1522	2	1
16515414	0	2	1
16520656	0	2	1
16525900	498	2	1
16531144	0	2	1
16536386	1010	2	1
16541630	0	2	1
16546874	0	2	1
16552118	498	2	1
16557360	498	2	1
16562604	0	2	1
16567848	498	2	1
16573090	0	2	1
16578334	4068	2	1
16583578	3570	2	1
16588820	1508	2	1
16594064	3556	2	1
16599308	3058	2	1
16604552	0	2	1
16609794	2034	2	1
16615038	0	2	1
16620282	2546	2	1
16625524	0	2	1
16630768	0	2	1
16636012	1508	2	1
16641256	0	2	1
16651742	0	2	1
16656986	498	2	1
16662228	0	2	1
16667472	996	2	1
16672716	0	2	1
16677958	0	2	1
16683202	4594	2	1
16688446	10709	2	1
16693690	0	2	1
16698932	0	2	1
16704176	3541	2	1
16709420	0	2	1
16714662	8164	2	1
16719906	6130	2	1
16725150	0	2	1
16730392	0	2	1
16735636	3556	2	1
16740880	0	2	1
16751366	0	2	1
16756610	4594	2	1
16761854	0	2	1
8391414	0	4	1
8394036	5604	4	1
8396658	0	4	1
8401900	0	4	1
8404522	2546	4	1
8407144	5092	4	1
8409766	6613	4	1
8412388	0	4	1
8415010	3570	4	1
8417630	0	4	1
8420252	0	4	1
8422874	1010	4	1
8425496	9188	4	1
8428118	0	4	1
8430740	498	4	1
8433360	0	4	1
8438604	0	4	1
8441226	498	4	1
8443848	0	4	1
8454334	0	4	1
8456956	498	4	1
8459578	0	4	1
8472686	0	4	1
8475308	3556	4	1
8477930	0	4	1
8480552	6642	4	1
8483174	0	4	1
8485794	0	4	1
8488416	7140	4	1
8491038	3570	4	1
8493660	498	4	1
8496282	0	4	1
8501526	0	4	1
8504146	1010	4	1
8506768	3058	4	1
8509390	0	4	1
8514634	0	4	1
8517256	9188	4	1
8519878	0	4	1
8522498	0	4	1
8525120	1493	4	1
8527742	1010	4	1
8530364	0	4	1
8532986	9188	4	1
8535608	0	4	1
8538230	498	4	1
8540850	0	4	1
8548716	0	4	1
8551338	2034	4	1
8553960	0	4	1
8564446	0	4	1
8567068	17394	4	1
8569690	17469	4	16
8572312	0	4	1
8574932	0	4	1
8577554	498	4	1
8580176	0	4	1
8585420	0	4	1
8588042	13447	4	64
8590664	7652	4	1
8593284	0	4	1
8595906	1508	4	1
8598528	0	4	1
8601150	0	4	1
8603772	498	4	1
8606394	996	4	1
8609016	4068	4	1
8611636	0	4	1
8614258	3058	4	1
8616880	0	4	1
8619502	498	4	1
8622124	498	4	1
8624746	1010	4	1
8627366	0	4	1
8629988	3570	4	1
8632610	0	4	1
8635232	0	4	1
8637854	5604	4	1
8640476	1010	4	1
8643098	0	4	1
8648340	0	4	1
8650962	498	4	1
8653584	498	4	1
8656206	0	4	1
8658828	0	4	1
8661450	3029	4	1
8664070	0	4	1
8674558	0	4	1
8677180	1522	4	1
8679800	4068	4	1
8682422	0	4	1
8685044	0	4	1
8687666	21340	4	16
8690288	0	4	1
8695532	0	4	1
8698152	498	4	1
8700774	0	4	1
8706018	0	4	1
8708640	2546	4	1
8711262	0	4	1
8713884	0	4	1
8716504	1010	4	1
8719126	0	4	1
8721748	0	4	1
8724370	498	4	1
8726992	498	4	1
8729614	0	4	1
8732236	0	4	1
8734856	3029	4	1
8737478	0	4	1
8740100	1010	4	1
8742722	498	4	1
8745344	1522	4	1
8747966	2546	4	1
8750586	498	4	1
8753208	4068	4	1
8755830	0	4	1
8761074	0	4	1
8763696	5106	4	1
8766318	3058	4	1
8768938	6101	4	1
8771560	3044	4	1
8774182	0	4	1
8776804	0	4	1
8779426	4594	4	1
8782048	996	4	1
8784670	0	4	1
8789912	0	4	1
8792534	1010	4	1
8795156	996	4	1
8797778	0	4	1
8813508	0	4	1
8816130	498	4	1
8818752	0	4	1
8823994	0	4	1
8826616	4068	4	1
8829238	0	4	1
8834482	0	4	1
8837104	498	4	1
8839724	0	4	1
8847590	0	4	1
8850212	2034	4	1
8852834	2532	4	1
8855456	0	4	1
8860698	0	4	1
8863320	6613	4	1
8865942	0	4	1
8873806	0	4	1
8876428	1522	4	1
8879050	5618	4	1
8881672	0	4	1
8889538	0	4	1
8892158	498	4	1
8894780	0	4	1
8897402	0	4	1
8900024	498	4	1
8902646	3556	4	1
8905268	3556	4	1
8907890	0	4	1
8910510	3570	4	1
8913132	0	4	1
8915754	1522	4	1
8918376	0	4	1
8965566	0	4	1
8968188	498	4	1
8970810	0	4	1
8973432	0	4	1
8976054	2020	4	1
8978676	0	4	1
9002270	0	4	1
9004892	498	4	1
9007514	0	4	1
9010136	17909	4	4
9012758	2034	4	1
9015378	0	4	1
9018000	498	4	1
9020622	3044	4	1
9023244	4082	4	1
9025866	0	4	1
9031110	0	4	1
9033730	1522	4	1
9036352	1010	4	1
9038974	3058	4	1
9041596	0	4	1
9046840	0	4	1
9049460	498	4	1
9052082	5604	4	1
9054704	0	4	1
9075678	0	4	1
9078300	498	4	1
9080922	1010	4	1
9083544	3058	4	1
9086164	2034	4	1
9088786	0	4	1
9099274	0	4	1
9101896	498	4	1
9104516	0	4	1
9109760	0	4	1
9112382	498	4	1
9115004	498	4	1
9117626	1508	4	1
9120246	0	4	1
9122868	1010	4	1
9125490	0	4	1
9130734	0	4	1
9133356	13689	4	4
9135978	4082	4	1
9138598	0	4	1
9141220	0	4	1
9143842	2546	4	1
9146464	0	4	1
9149086	1010	4	1
9151708	0	4	1
9154330	4082	4	1
9156950	0	4	1
9167438	0	4	1
9170060	2034	4	1
9172680	3044	4	1
9175302	0	4	1
9191032	0	4	1
9193654	31036	4	16
9196276	0	4	1
9209384	0	4	1
9212006	5092	4	1
9214628	4594	4	1
9217250	0	4	1
9219872	1010	4	1
9222494	0	4	1
9225116	498	4	1
9227736	2532	4	1
9230358	0	4	1
9246088	0	4	1
9248710	25277	4	16
9251332	28789	4	4
9253954	0	4	1
9261818	0	4	1
9264440	5618	4	1
9267062	6116	4	1
9269684	1010	4	1
9272306	0	4	1
9280170	0	4	1
9282792	2517	4	1
9285414	0	4	1
9301144	0	4	1
9303766	3556	4	1
9306388	0	4	1
9309010	498	4	1
9311632	0	4	1
9316874	0	4	1
9319496	1010	4	1
9322118	8135	4	1
9324740	0	4	1
9343092	0	4	1
9345714	2034	4	1
9348336	2532	4	1
9350956	0	4	1
9353578	6628	4	1
9356200	0	4	1
9358822	1010	4	1
9361444	0	4	1
9364066	0	4	1
9366686	1010	4	1
9369308	0	4	1
9371930	0	4	1
9374552	7154	4	1
9377174	0	4	1
9385038	0	4	1
9387660	1522	4	1
9390282	0	4	1
9392904	3570	4	1
9395526	0	4	1
9437472	0	4	1
9440094	2034	4	1
9442716	0	4	1
9447960	0	4	1
9450582	23903	4	16
9453204	19805	4	16
9455824	0	4	1
9463690	0	4	1
9466312	1010	4	1
9468934	0	4	1
9479420	0	4	1
9482042	498	4	1
9484664	1522	4	1
9487286	1010	4	1
9489906	0	4	1
9492528	498	4	1
9495150	0	4	1
9505638	0	4	1
9508258	8676	4	1
9510880	0	4	1
9513502	0	4	1
9516124	12245	4	1
9518746	0	4	1
9521368	0	4	1
9523990	1010	4	1
9526610	0	4	1
9529232	2546	4	1
9531854	498	4	1
9534476	0	4	1
9552828	0	4	1
9555450	6130	4	1
9558072	498	4	1
9560692	1522	4	1
9563314	0	4	1
9565936	0	4	1
9568558	2034	4	1
9571180	0	4	1
9576424	0	4	1
9579044	3570	4	1
9581666	1010	4	1
9584288	3058	4	1
9586910	0	4	1
9589532	498	4	1
9592154	0	4	1
9605262	0	4	1
9607884	498	4	1
9610506	0	4	1
9641966	0	4	1
9644588	1010	4	1
9647210	0	4	1
9649830	1010	4	1
9652452	2034	4	1
9655074	0	4	1
9662940	0	4	1
9665560	3556	4	1
9668182	0	4	1
9670804	3044	4	1
9673426	0	4	1
9676048	0	4	1
9678670	12159	4	16
9681292	32221	4	16
9683912	2020	4	1
9686534	0	4	1
9691778	0	4	1
9694400	3058	4	1
9697022	2034	4	1
9699644	0	4	1
9702264	1522	4	1
9704886	0	4	1
9728482	0	4	1
9731104	1522	4	1
9733726	0	4	1
9752078	0	4	1
9754698	9663	4	64
9757320	7154	4	1
9759942	0	4	1
9762564	2546	4	1
9765186	0	4	1
9767808	0	4	1
9770430	498	4	1
9773050	0	4	1
9778294	0	4	1
9780916	1522	4	1
9783538	0	4	1
9786160	0	4	1
9788780	498	4	1
9791402	0	4	1
9794024	0	4	1
9796646	498	4	1
9799268	2532	4	1
9801890	0	4	1
9804512	0	4	1
9807132	1010	4	1
9809754	0	4	1
9825484	0	4	1
9828106	2532	4	1
9830728	3044	4	1
9833350	3541	4	1
9835972	0	4	1
9838594	1522	4	1
9841216	498	4	1
9843836	0	4	1
9854324	0	4	1
9856946	10212	4	1
9859566	0	4	1
9862188	0	4	1
9864810	498	4	1
9867432	0	4	1
9880540	0	4	1
9883162	3058	4	1
9885784	0	4	1
9888406	0	4	1
9891028	1522	4	1
9893650	2532	4	1
9896270	498	4	1
9898892	0	4	1
9904136	0	4	1
9906758	3570	4	1
9909380	0	4	1
9912000	0	4	1
9914622	498	4	1
9917244	4053	4	1
9919866	0	4	1
9922488	1522	4	1
9925110	498	4	1
9927732	0	4	1
9930352	498	4	1
9932974	0	4	1
9953948	0	4	1
9956570	3570	4	1
9959192	0	4	1
9977544	0	4	1
9980166	498	4	1
9982786	0	4	1
9993274	0	4	1
9995896	1522	4	1
9998518	1010	4	1
10001138	498	4	1
10003760	498	4	1
10006382	0	4	1
10019490	0	4	1
10022112	11943	4	64
10024734	0	4	1
10029978	0	4	1
10032600	25215	4	16
10035220	18364	4	16
10037842	0	4	1
10040464	498	4	1
10043086	0	4	1
10048330	0	4	1
10050952	4082	4	1
10053572	0	4	1
10056194	2546	4	1
10058816	0	4	1
10061438	0	4	1
10064060	498	4	1
10066682	0	4	1
10069304	498	4	1
10071924	0	4	1
10077168	0	4	1
10079790	5589	4	1
10082412	498	4	1
10085034	498	4	1
10087656	498	4	1
10090276	0	4	1
10095520	0	4	1
10098142	498	4	1
10100764	0	4	1
10116494	0	4	1
10119116	498	4	1
10121738	6116	4	1
10124358	0	4	1
10126980	498	4	1
10129602	0	4	1
10137468	0	4	1
10140090	4580	4	1
10142710	498	4	1
10145332	0	4	1
10153198	0	4	1
10155820	6101	4	1
10158440	0	4	1
10174172	0	4	1
10176792	498	4	1
10179414	0	4	1
10182036	0	4	1
10184658	1010	4	1
10187280	3570	4	1
10189902	7125	4	1
10192524	0	4	1
10195144	2005	4	1
10197766	0	4	1
10200388	1010	4	1
10203010	0	4	1
10205632	4594	4	1
10208254	2034	4	1
10210876	1010	4	1
10213496	2020	4	1
10216118	0	4	1
10218740	2034	4	1
10221362	3058	4	1
10223984	1522	4	1
10226606	2034	4	1
10229226	0	4	1
10242336	0	4	1
10244958	2546	4	1
10247578	0	4	1
10255444	0	4	1
10258066	1010	4	1
10260688	0	4	1
10263310	0	4	1
10265930	1010	4	1
10268552	0	4	1
10271174	10105	4	4
10273796	20957	4	16
10276418	0	4	1
10284282	0	4	1
10286904	1010	4	1
10289526	0	4	1
10292148	498	4	1
10294770	1010	4	1
10297392	1508	4	1
10300012	0	4	1
10313122	0	4	1
10315744	3556	4	1
10318364	0	4	1
10355068	0	4	1
10357690	2532	4	1
10360312	2020	4	1
10362934	0	4	1
10370798	0	4	1
10373420	1522	4	1
10376042	0	4	1
10386530	0	4	1
10389150	1522	4	1
10391772	2020	4	1
10394394	0	4	1
10425854	0	4	1
10428476	1010	4	1
10431098	0	4	1
10436342	0	4	1
10438964	1522	4	1
10441584	0	4	1
10452072	0	4	1
10454694	1010	4	1
10457316	0	4	1
10459936	0	4	1
10462558	2546	4	1
10465180	0	4	1
10473046	0	4	1
10475666	1010	4	1
10478288	0	4	1
10480910	1010	4	1
10483532	7652	4	1
10486154	3058	4	1
10488776	0	4	1
10491398	1522	4	1
10494018	0	4	1
10496640	2546	4	1
10499262	0	4	1
10501884	0	4	1
10504506	1010	4	1
10507128	0	4	1
10522858	0	4	1
10525480	6101	4	1
10528100	0	4	1
10530722	0	4	1
10533344	18044	4	4
10535966	12149	4	4
10538588	0	4	1
10541210	1010	4	1
10543832	0	4	1
10556940	0	4	1
10559562	498	4	1
10562184	0	4	1
10567426	0	4	1
10570048	498	4	1
10572670	0	4	1
10575292	0	4	1
10577914	498	4	1
10580536	1010	4	1
10583156	0	4	1
10585778	0	4	1
10588400	1010	4	1
10591022	4068	4	1
10593644	0	4	1
10596266	0	4	1
10598886	15933	4	16
10601508	13781	4	1
10604130	1522	4	1
10606752	498	4	1
10609374	498	4	1
10611996	4068	4	1
10614618	0	4	1
10619860	0	4	1
10622482	498	4	1
10625104	0	4	1
10627726	2546	4	1
10630348	498	4	1
10632970	0	4	1
10640834	0	4	1
10643456	6116	4	1
10646078	498	4	1
10648700	0	4	1
10656564	0	4	1
10659186	1010	4	1
10661808	0	4	1
10672294	0	4	1
10674916	1010	4	1
10677538	0	4	1
10680160	498	4	1
10682782	1522	4	1
10685404	498	4	1
10688024	1508	4	1
10690646	498	4	1
10693268	0	4	1
10695890	0	4	1
10698512	2020	4	1
10701134	0	4	1
10711620	0	4	1
10714242	2034	4	1
10716864	0	4	1
10719486	498	4	1
10722106	0	4	1
10724728	0	4	1
10727350	2546	4	1
10729972	498	4	1
10732594	0	4	1
10737838	0	4	1
10740458	1522	4	1
10743080	0	4	1
10745702	1522	4	1
10748324	0	4	1
10753568	0	4	1
10756190	498	4	1
10758810	0	4	1
10766676	0	4	1
10769298	498	4	1
10771920	0	4	1
10795514	0	4	1
10798136	2034	4	1
10800758	498	4	1
10803380	1522	4	1
10806002	0	4	1
10808624	0	4	1
10811244	498	4	1
10813866	0	4	1
10821732	0	4	1
10824354	1522	4	1
10826976	0	4	1
10832218	0	4	1
10834840	498	4	1
10837462	0	4	1
10840084	498	4	1
10842706	0	4	1
10850570	0	4	1
10853192	1010	4	1
10855814	6116	4	1
10858436	0	4	1
10866300	0	4	1
10868922	1010	4	1
10871544	0	4	1
10879410	0	4	1
10882030	10047	4	16
10884652	8391	4	64
10887274	0	4	1
10897760	0	4	1
10900382	1010	4	1
10903004	0	4	1
10926600	0	4	1
10929222	4082	4	1
10931844	5604	4	1
10934464	1010	4	1
10937086	0	4	1
10939708	498	4	1
10942330	0	4	1
10944952	0	4	1
10947574	498	4	1
10950196	0	4	1
10955438	0	4	1
10958060	1010	4	1
10960682	0	4	1
10968546	0	4	1
10971168	498	4	1
10973790	0	4	1
10989520	0	4	1
10992142	498	4	1
10994764	2546	4	1
10997386	0	4	1
11002630	0	4	1
11005250	1010	4	1
11007872	0	4	1
11010494	0	4	1
11013116	1522	4	1
11015738	0	4	1
11018360	498	4	1
11020980	3541	4	1
11023602	0	4	1
11028846	0	4	1
11031468	1010	4	1
11034090	0	4	1
11062928	0	4	1
11065550	498	4	1
11068172	0	4	1
11073416	0	4	1
11076036	2546	4	1
11078658	0	4	1
11081280	0	4	1
11083902	1010	4	1
11086524	0	4	1
11089146	0	4	1
11091766	4082	4	1
11094388	0	4	1
11112740	0	4	1
11115362	3570	4	1
11117984	0	4	1
11178284	0	4	1
11180904	4082	4	1
11183526	0	4	1
11188770	0	4	1
11191392	498	4	1
11194014	3058	4	1
11196636	0	4	1
11217608	0	4	1
11220230	1522	4	1
11222852	8690	4	1
11225474	0	4	1
11230718	0	4	1
11233338	2020	4	1
11235960	498	4	1
11238582	0	4	1
11256934	0	4	1
11259556	3058	4	1
11262178	1522	4	1
11264800	2020	4	1
11267422	0	4	1
11275286	0	4	1
11277908	1010	4	1
11280530	1522	4	1
11283152	0	4	1
11285772	1522	4	1
11288394	0	4	1
11304124	0	4	1
11306746	2034	4	1
11309368	0	4	1
11319856	0	4	1
11322476	1508	4	1
11325098	0	4	1
11330342	0	4	1
11332964	2034	4	1
11335586	0	4	1
11338206	0	4	1
11340828	8676	4	1
11343450	2034	4	1
11346072	0	4	1
11348694	0	4	1
11351316	2532	4	1
11353938	0	4	1
