Opening function raw/Bode - ycd-pmknitrone-1_20200215.raw/_FUNC001, and idx file size is 19514
{"points_from_IDX"=>3382080}
887
For scan 0 it begins at 0 and spans 2581 6X bytes
00 00 90 D2 5B B1	0	45403
92 20 91 C8 64 B1	8338	45412
00 08 90 BE 6D B1	2048	45421
00 00 90 B4 76 B1	0	45430
00 00 90 98 91 B1	0	45457
B7 15 90 8E 9A B1	5559	45466
00 00 90 84 A3 B1	0	45475
00 00 90 D4 44 B2	0	45636
00 18 90 CA 4D B2	6144	45645
00 32 92 C2 56 B2	12800	45654
00 00 90 B8 5F B2	0	45663
00 00 90 FE 09 B3	0	45833
25 25 92 F4 12 B3	9509	45842
00 29 92 EC 1B B3	10496	45851
00 00 90 E2 24 B3	0	45860
00 00 90 C4 3F B3	0	45887
6E 4D 92 BA 48 B3	19822	45896
25 39 90 B0 51 B3	14629	45905
00 00 90 A8 5A B3	0	45914
00 00 90 94 6C B3	0	45932
A5 58 92 8A 75 B3	22693	45941
B7 20 92 80 7E B3	8375	45950
00 00 90 76 87 B3	0	45959
00 00 90 6C 90 B3	0	45968
25 29 92 64 99 B3	10533	45977
00 00 90 5A A2 B3	0	45986
C9 31 92 50 AB B3	12745	45995
A5 31 92 46 B4 B3	12709	46004
00 00 90 3C BD B3	0	46013
00 00 90 AA 43 B4	0	46147
12 27 92 A0 4C B4	10002	46156
00 00 90 96 55 B4	0	46165
00 00 90 66 82 B4	0	46210
DB 36 91 5C 8B B4	14043	46219
00 68 91 52 94 B4	26624	46228
00 00 90 4A 9D B4	0	46237
00 00 90 22 C1 B4	0	46273
EE 3E 92 18 CA B4	16110	46282
00 00 90 0E D3 B4	0	46291
00 00 90 86 50 B5	0	46416
45 23 93 7C 59 B5	9029	46425
00 2C 92 74 62 B5	11264	46434
00 00 90 6A 6B B5	0	46443
00 00 90 12 BC B5	0	46524
A5 3E 92 08 C5 B5	16037	46533
00 00 90 FE CD B5	0	46541
00 00 90 EA DF B5	0	46559
6E 5B 90 E2 E8 B5	23406	46568
00 00 90 D8 F1 B5	0	46577
00 00 90 80 42 B6	0	46658
00 36 92 76 4B B6	13824	46667
00 00 90 6C 54 B6	0	46676
00 00 90 32 8A B6	0	46730
B7 23 91 28 93 B6	9143	46739
92 4C 90 1E 9C B6	19602	46748
00 00 90 16 A5 B6	0	46757
00 00 90 F8 BF B6	0	46783
00 6C 91 EE C8 B6	27648	46792
00 00 90 E4 D1 B6	0	46801
00 00 90 9A 02 B8	0	47106
00 3C 91 90 0B B8	15360	47115
B7 61 91 86 14 B8	25015	47124
00 00 90 7C 1D B8	0	47133
00 00 90 E2 AC B8	0	47276
49 39 92 D8 B5 B8	14665	47285
6E 2D 91 CE BE B8	11630	47294
00 00 90 C4 C7 B8	0	47303
00 00 90 6C 18 B9	0	47384
6E 0B 90 62 21 B9	2926	47393
C9 48 92 58 2A B9	18633	47402
00 00 90 50 33 B9	0	47411
00 00 90 EE 8C B9	0	47500
92 26 92 E4 95 B9	9874	47509
25 77 91 DA 9E B9	30501	47518
00 00 90 D0 A7 B9	0	47527
00 00 90 7A F8 B9	0	47608
25 55 92 70 01 BA	21797	47617
00 00 90 66 0A BA	0	47626
00 00 90 3E 2E BA	0	47662
25 57 91 36 37 BA	22309	47671
92 2E 91 2C 40 BA	11922	47680
00 00 90 22 49 BA	0	47689
00 00 90 FE 55 BB	0	47957
A5 6C 92 F4 5E BB	27813	47966
6E 0B 90 EA 67 BB	2926	47975
00 00 90 E0 70 BB	0	47984
00 00 90 76 D3 BB	0	48083
6E 61 91 6C DC BB	24942	48092
00 00 90 62 E5 BB	0	48101
00 00 90 58 EE BB	0	48110
5B 6A 92 50 F7 BB	27227	48119
00 00 90 46 00 BC	0	48128
00 00 90 DA 62 BC	0	48226
EE 4D 92 D0 6B BC	19950	48235
00 00 90 C6 74 BC	0	48244
00 00 90 8C AA BC	0	48298
00 32 91 82 B3 BC	12800	48307
12 28 92 7A BC BC	10258	48316
00 00 90 70 C5 BC	0	48325
00 00 90 4C D2 BD	0	48594
49 4E 91 42 DB BD	20041	48603
00 00 90 38 E4 BD	0	48612
00 00 90 12 08 BE	0	48648
EE 21 92 08 11 BE	8686	48657
92 44 90 FE 19 BE	17554	48665
00 00 90 F4 22 BE	0	48674
00 00 90 BA 58 BE	0	48728
92 4A 92 B0 61 BE	19090	48737
00 00 90 A6 6A BE	0	48746
00 00 90 B4 4A BF	0	48970
92 7E 91 AA 53 BF	32402	48979
00 00 90 A0 5C BF	0	48988
00 00 90 78 80 BF	0	49024
B7 21 91 70 89 BF	8631	49033
00 08 90 66 92 BF	2048	49042
00 00 90 5C 9B BF	0	49051
00 00 90 3E B6 BF	0	49078
25 53 91 34 BF BF	21285	49087
00 78 90 2C C8 BF	30720	49096
00 00 90 22 D1 BF	0	49105
25 7B 91 18 DA BF	31525	49114
00 00 90 0E E3 BF	0	49123
00 00 90 7C 69 C0	0	49257
49 6C 91 72 72 C0	27721	49266
00 00 90 68 7B C0	0	49275
00 00 90 42 9F C0	0	49311
5B 28 92 38 A8 C0	10331	49320
00 00 90 2E B1 C0	0	49329
00 00 90 A6 2E C1	0	49454
25 23 92 9C 37 C1	8997	49463
00 00 90 92 40 C1	0	49472
00 00 90 8A 49 C1	0	49481
49 28 92 80 52 C1	10313	49490
00 00 90 76 5B C1	0	49499
00 00 90 1E AC C1	0	49580
92 32 92 14 B5 C1	12946	49589
00 00 90 0A BE C1	0	49598
00 00 90 08 99 C3	0	50073
92 14 90 FE A1 C3	5266	50081
DB 16 90 F4 AA C3	5851	50090
37 4D 92 EA B3 C3	19767	50099
00 00 90 E0 BC C3	0	50108
00 00 90 DA AE C4	0	50350
DB 54 91 D0 B7 C4	21723	50359
00 00 90 C6 C0 C4	0	50368
00 00 90 8C F6 C4	0	50422
49 2B 92 82 FF C4	11081	50431
00 00 90 78 08 C5	0	50440
00 00 90 4C 1E C6	0	50718
00 50 90 42 27 C6	20480	50727
EE 21 92 38 30 C6	8686	50736
00 00 90 2E 39 C6	0	50745
00 00 90 62 F5 C6	0	50933
DB 7E 91 58 FE C6	32475	50942
00 00 90 4E 07 C7	0	50951
00 00 90 1E 34 C7	0	50996
00 22 91 14 3D C7	8704	51005
00 5C 91 0A 46 C7	23552	51014
00 00 90 00 4F C7	0	51023
00 00 90 DA 72 C7	0	51058
92 0C 90 D0 7B C7	3218	51067
00 00 90 C6 84 C7	0	51076
00 00 90 3E 02 C8	0	51202
B7 53 91 34 0B C8	21431	51211
49 12 90 2A 14 C8	4681	51220
00 00 90 20 1D C8	0	51229
00 00 90 B6 7F C8	0	51327
C9 37 92 AC 88 C8	14281	51336
49 72 90 A2 91 C8	29257	51345
00 00 90 98 9A C8	0	51354
00 00 90 24 06 C9	0	51462
DB 20 92 1A 0F C9	8411	51471
00 00 90 10 18 C9	0	51480
00 00 90 1E F8 C9	0	51704
00 5A 91 14 01 CA	23040	51713
00 00 90 0A 0A CA	0	51722
00 00 90 6E 99 CA	0	51865
B7 4B 91 64 A2 CA	19383	51874
00 00 90 5C AB CA	0	51883
00 00 90 34 CF CA	0	51919
49 02 90 2A D8 CA	585	51928
00 00 90 20 E1 CA	0	51937
00 00 90 04 FC CA	0	51964
49 3A 92 FA 04 CB	14921	51972
00 2F 92 F0 0D CB	12032	51981
00 00 90 E6 16 CB	0	51990
00 00 90 AC 4C CB	0	52044
92 14 90 A2 55 CB	5266	52053
DB 0E 90 98 5E CB	3803	52062
00 00 90 8E 67 CB	0	52071
00 00 90 74 6B CC	0	52331
92 3A 92 6C 74 CC	14994	52340
00 00 90 62 7D CC	0	52349
00 00 90 4E 8F CC	0	52367
00 4A 91 44 98 CC	18944	52376
00 00 90 3A A1 CC	0	52385
00 00 90 1E BC CC	0	52412
25 3E 92 14 C5 CC	15909	52421
49 1A 90 0A CE CC	6729	52430
00 00 90 00 D7 CC	0	52439
00 00 90 48 81 CD	0	52609
37 2E 92 3E 8A CD	11831	52618
00 00 90 34 93 CD	0	52627
00 00 90 0E B7 CD	0	52663
25 2C 92 04 C0 CD	11301	52672
00 00 90 FA C8 CD	0	52680
00 00 90 E6 DA CD	0	52698
92 74 90 DC E3 CD	29842	52707
C9 32 92 D2 EC CD	13001	52716
00 00 90 CA F5 CD	0	52725
00 00 90 1A 97 CE	0	52887
DB 44 91 10 A0 CE	17627	52896
00 00 90 06 A9 CE	0	52905
00 00 90 FC B1 CE	0	52913
6E 13 90 F4 BA CE	4974	52922
80 60 92 EA C3 CE	24704	52931
00 00 90 E0 CC CE	0	52940
00 00 90 9C 0B CF	0	53003
EE 5D 92 92 14 CF	24046	53012
00 00 90 88 1D CF	0	53021
92 20 91 7E 26 CF	8338	53030
DB 5E 90 74 2F CF	24283	53039
00 00 90 6A 38 CF	0	53048
00 00 90 62 41 CF	0	53057
92 20 91 58 4A CF	8338	53066
92 68 91 4E 53 CF	26770	53075
00 00 90 44 5C CF	0	53084
00 00 90 1C 44 D2	0	53828
00 35 92 14 4D D2	13568	53837
49 02 90 0A 56 D2	585	53846
00 00 90 00 5F D2	0	53855
00 00 90 BC 9D D2	0	53917
49 44 92 B2 A6 D2	17481	53926
00 00 90 A8 AF D2	0	53935
00 00 90 50 00 D3	0	54016
32 22 93 48 09 D3	8754	54025
00 00 90 3E 12 D3	0	54034
00 00 90 6A C0 D4	0	54464
25 6D 91 60 C9 D4	27941	54473
00 00 90 58 D2 D4	0	54482
92 24 92 4E DB D4	9362	54491
00 00 90 44 E4 D4	0	54500
00 00 90 D0 4F D5	0	54607
49 20 91 C6 58 D5	8265	54616
00 00 90 BC 61 D5	0	54625
00 00 90 64 B2 D5	0	54706
C9 3B 92 5A BB D5	15305	54715
00 00 90 50 C4 D5	0	54724
00 00 90 84 80 D6	0	54912
6E 57 91 7A 89 D6	22382	54921
00 00 90 70 92 D6	0	54930
00 00 90 4A B6 D6	0	54966
05 24 93 40 BF D6	9221	54975
FB 29 93 36 C8 D6	10747	54984
25 5B 92 2C D1 D6	23333	54993
00 08 90 24 DA D6	2048	55002
00 00 90 1A E3 D6	0	55011
00 00 90 F2 06 D7	0	55046
00 4C 91 E8 0F D7	19456	55055
92 39 92 E0 18 D7	14738	55064
DB 26 90 D6 21 D7	9947	55073
00 00 90 CC 2A D7	0	55082
00 00 90 AE 45 D7	0	55109
49 2D 92 A4 4E D7	11593	55118
00 00 90 9C 57 D7	0	55127
00 00 90 30 BA D7	0	55226
EE 38 92 26 C3 D7	14574	55235
00 00 90 1C CC D7	0	55244
00 00 90 B2 2E D8	0	55342
37 2C 92 A8 37 D8	11319	55351
00 00 90 9E 40 D8	0	55360
00 00 90 DC F3 D8	0	55539
92 2F 92 D2 FC D8	12178	55548
00 00 90 C8 05 D9	0	55557
00 00 90 B4 17 D9	0	55575
B7 35 92 AC 20 D9	13751	55584
00 00 90 A2 29 D9	0	55593
00 00 90 36 8C D9	0	55692
6E 4B 91 2C 95 D9	19310	55701
B7 05 90 24 9E D9	1463	55710
00 00 90 1A A7 D9	0	55719
00 00 90 FC C1 D9	0	55745
92 2E 92 F2 CA D9	11922	55754
49 20 91 E8 D3 D9	8265	55763
00 00 90 DE DC D9	0	55772
6E 79 91 D6 E5 D9	31086	55781
DB 46 90 CC EE D9	18139	55790
00 00 90 C2 F7 D9	0	55799
00 00 90 0A A2 DA	0	55970
72 2E 93 00 AB DA	11890	55979
00 00 90 F6 B3 DA	0	55987
00 00 90 EC BC DA	0	55996
EE 26 92 E2 C5 DA	9966	56005
00 22 92 D8 CE DA	8704	56014
00 00 90 CE D7 DA	0	56023
00 00 90 80 1F DB	0	56095
DB 2C 92 78 28 DB	11483	56104
00 00 90 6E 31 DB	0	56113
00 00 90 16 82 DB	0	56194
00 54 92 0C 8B DB	21504	56203
00 00 90 02 94 DB	0	56212
00 00 90 4A 3E DC	0	56382
00 62 91 40 47 DC	25088	56391
80 21 92 36 50 DC	8576	56400
00 00 90 2C 59 DC	0	56409
00 00 90 FC 85 DC	0	56453
12 2B 92 F2 8E DC	11026	56462
00 00 90 E8 97 DC	0	56471
00 00 90 AE CD DC	0	56525
C9 27 92 A4 D6 DC	10185	56534
92 04 90 9A DF DC	1170	56543
00 00 90 90 E8 DC	0	56552
00 00 90 5A 07 DE	0	56839
C9 67 92 50 10 DE	26569	56848
00 00 90 46 19 DE	0	56857
00 00 90 EE 69 DE	0	56937
25 01 90 E6 72 DE	293	56946
00 00 90 DC 7B DE	0	56955
00 00 90 40 0B DF	0	57099
00 66 91 36 14 DF	26112	57108
00 00 90 2C 1D DF	0	57117
00 00 90 F2 52 DF	0	57170
49 54 91 E8 5B DF	21577	57179
00 00 90 DE 64 DF	0	57188
00 00 90 A4 9A DF	0	57242
6E 3A 92 9A A3 DF	14958	57251
00 00 90 90 AC DF	0	57260
00 00 90 6A D0 DF	0	57296
DB 36 90 60 D9 DF	14043	57305
00 00 90 56 E2 DF	0	57314
00 00 90 F6 3B E0	0	57403
DB 25 92 EC 44 E0	9691	57412
25 49 90 E2 4D E0	18725	57421
00 00 90 D8 56 E0	0	57430
00 00 90 76 B0 E0	0	57520
00 30 92 6E B9 E0	12288	57529
00 00 90 64 C2 E0	0	57538
A5 4A 92 5A CB E0	19109	57547
92 2C 90 50 D4 E0	11410	57556
00 00 90 46 DD E0	0	57565
00 00 90 16 0A E1	0	57610
92 30 91 0C 13 E1	12434	57619
00 00 90 02 1C E1	0	57628
00 00 90 C8 51 E1	0	57681
25 45 91 BE 5A E1	17701	57690
25 6B 91 B4 63 E1	27429	57699
00 00 90 AA 6C E1	0	57708
00 00 90 A0 75 E1	0	57717
92 70 91 98 7E E1	28818	57726
00 32 91 8E 87 E1	12800	57735
00 00 90 84 90 E1	0	57744
00 00 90 42 B8 E2	0	58040
6E 2D 92 3A C1 E2	11630	58049
00 00 90 30 CA E2	0	58058
00 00 90 5A 8F E3	0	58255
DB 76 91 50 98 E3	30427	58264
B7 3B 91 46 A1 E3	15287	58273
00 00 90 3C AA E3	0	58282
00 00 90 18 B7 E4	0	58551
A5 22 92 0E C0 E4	8869	58560
25 37 91 06 C9 E4	14117	58569
00 00 90 FC D1 E4	0	58577
00 00 90 74 4F E5	0	58703
5B 29 93 6A 58 E5	10587	58712
00 00 90 60 61 E5	0	58721
00 00 90 9E 14 E6	0	58900
92 32 92 94 1D E6	12946	58909
EE 2F 92 8A 26 E6	12270	58918
00 00 90 80 2F E6	0	58927
00 00 90 76 38 E6	0	58936
37 3D 92 6C 41 E6	15671	58945
B7 77 91 62 4A E6	30647	58954
00 00 90 5A 53 E6	0	58963
00 00 90 F8 AC E6	0	59052
6E 0B 90 EE B5 E6	2926	59061
DB 2C 92 E4 BE E6	11483	59070
00 00 90 DA C7 E6	0	59079
00 00 90 D2 D0 E6	0	59088
37 4C 92 C8 D9 E6	19511	59097
00 00 90 BE E2 E6	0	59106
00 00 90 74 13 E8	0	59411
80 2D 92 6A 1C E8	11648	59420
00 00 90 60 25 E8	0	59429
B7 32 92 56 2E E8	12983	59438
00 00 90 4C 37 E8	0	59447
00 00 90 A6 CF E8	0	59599
DB 37 92 9E D8 E8	14299	59608
00 00 90 94 E1 E8	0	59617
00 00 90 D0 94 E9	0	59796
C9 3D 92 C8 9D E9	15817	59805
DB 26 90 BE A6 E9	9947	59814
37 38 92 B4 AF E9	14391	59823
92 44 90 AA B8 E9	17554	59832
49 45 92 A0 C1 E9	17737	59841
00 00 90 96 CA E9	0	59850
00 00 90 2C 2D EA	0	59949
37 3A 92 22 36 EA	14903	59958
00 00 90 18 3F EA	0	59967
00 00 90 9C 9C EB	0	60316
92 4A 91 94 A5 EB	19090	60325
00 00 90 8A AE EB	0	60334
00 00 90 F8 34 EC	0	60468
12 36 92 EE 3D EC	13842	60477
00 00 90 E4 46 EC	0	60486
00 00 90 82 A0 EC	0	60576
DB 1E 90 7A A9 EC	7899	60585
00 00 90 70 B2 EC	0	60594
00 00 90 52 CD EC	0	60621
C9 28 92 48 D6 EC	10441	60630
B7 25 91 3E DF EC	9655	60639
00 00 90 36 E8 EC	0	60648
00 00 90 F2 26 ED	0	60710
92 40 91 E8 2F ED	16530	60719
00 00 90 DE 38 ED	0	60728
00 00 90 E0 21 EE	0	60961
DB 06 90 D8 2A EE	1755	60970
00 00 90 CE 33 EE	0	60979
00 00 90 58 9F EE	0	61087
49 12 90 50 A8 EE	4681	61096
5B 29 92 46 B1 EE	10587	61105
00 00 90 3C BA EE	0	61114
00 00 90 32 C3 EE	0	61123
37 26 92 28 CC EE	9783	61132
00 00 90 1E D5 EE	0	61141
00 00 90 C6 25 EF	0	61221
12 25 92 BE 2E EF	9490	61230
00 00 90 B4 37 EF	0	61239
00 00 90 0E D0 EF	0	61392
25 53 91 04 D9 EF	21285	61401
DB 2C 91 FA E1 EF	11483	61409
00 00 90 F0 EA EF	0	61418
00 00 90 1C B0 F0	0	61616
25 2D 91 12 B9 F0	11557	61625
00 00 90 08 C2 F0	0	61634
00 00 90 C4 00 F1	0	61696
DB 7E 90 BA 09 F1	32475	61705
3B 39 93 B0 12 F1	14651	61714
00 00 90 A6 1B F1	0	61723
00 00 90 F8 BC F1	0	61884
80 36 92 EE C5 F1	13952	61893
00 00 90 E4 CE F1	0	61902
00 00 90 AC ED F2	0	62189
12 4E 92 A2 F6 F2	19986	62198
25 01 90 9A FF F2	293	62207
00 00 90 90 08 F3	0	62216
00 00 90 C4 C4 F3	0	62404
B7 61 91 BA CD F3	25015	62413
6E 73 90 B0 D6 F3	29550	62422
DB 26 90 A6 DF F3	9947	62431
00 00 90 9C E8 F3	0	62440
00 00 90 58 27 F4	0	62503
EE 28 92 4E 30 F4	10478	62512
00 00 90 44 39 F4	0	62521
00 00 90 C6 AD F4	0	62637
B7 7B 91 BC B6 F4	31671	62646
00 00 90 B4 BF F4	0	62655
00 00 90 FA 69 F5	0	62825
6E 55 91 F0 72 F5	21870	62834
00 00 90 E6 7B F5	0	62843
00 00 90 3C 06 F7	0	63238
DB 72 91 32 0F F7	29403	63247
92 0C 90 28 18 F7	3218	63256
00 00 90 1E 21 F7	0	63265
00 00 90 FA 2D F8	0	63533
00 29 92 F0 36 F8	10496	63542
00 00 90 E6 3F F8	0	63551
00 00 90 C0 63 F8	0	63587
DB 5E 91 B6 6C F8	24283	63596
EE 31 92 AC 75 F8	12782	63605
00 2A 91 A2 7E F8	10752	63614
80 3C 92 98 87 F8	15488	63623
00 00 90 90 90 F8	0	63632
00 00 90 10 05 F9	0	63749
EE 30 92 08 0E F9	12526	63758
00 00 90 FE 16 F9	0	63766
00 00 90 A6 67 F9	0	63847
49 3A 91 9C 70 F9	14921	63856
00 00 90 92 79 F9	0	63865
00 00 90 3A CA F9	0	63946
49 2F 92 32 D3 F9	12105	63955
00 00 90 28 DC F9	0	63964
00 00 90 14 EE F9	0	63982
25 01 90 0A F7 F9	293	63991
00 00 90 00 00 FA	0	64000
